id,publicCode,collectorNumber,name,set_id,set_label,rarity_id,rarity_label,cardType,superType,domain,energy,might,power,tags,ability_text,accessibilityText,illustrator,orientation,cardImage_url
sfd-087-221,SFD-087/221,87,Premonition,SFD,Spiritforged,epic,Epic,Spell,,Mind,2,,3,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Draw 3.","Riftbound Spell: Premonition. [Reaction] (Play any time, even before spells and abilities resolve.)
Draw 3.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/20ad2f42bcf9a0402e2a0d5a21d55eacee9ecf35-744x1039.png?accountingTag=RB
sfd-088a-221,SFD-088a/221,88,"Renata Glasc, Mastermind",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Mind,5,4,,"Renata Glasc, Zaun",":rb_energy_1::rb_rune_mind:: Draw 1.
:rb_energy_4::rb_rune_mind::rb_rune_mind::rb_rune_mind::rb_rune_mind:, :rb_exhaust:: Score 1 point.
Use my abilities only while I'm at a battlefield.","Riftbound Unit: Renata Glasc, Mastermind. [1][C]: Draw 1.
[4][C][C][C][C], [T]: Score 1 point. 
Use my abilities only while I'm at a battlefield.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b2b269d8ec274f3869ba42982f5710b160c4c43f-744x1039.png?accountingTag=RB
sfd-088-221,SFD-088/221,88,"Renata Glasc, Mastermind",SFD,Spiritforged,epic,Epic,Unit,Champion,Mind,5,4,,"Renata Glasc, Zaun",":rb_energy_1::rb_rune_mind:: Draw 1.
:rb_energy_4::rb_rune_mind::rb_rune_mind::rb_rune_mind::rb_rune_mind:, :rb_exhaust:: Score 1 point.
Use my abilities only while I'm at a battlefield.","Riftbound Unit: Renata Glasc, Mastermind. [1][C]: Draw 1.
[4][C][C][C][C], [T]: Score 1 point. 
Use my abilities only while I'm at a battlefield.",League of Legends,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/be8f7e08562c076e8947aafc3ecd202051d17c02-744x1039.png?accountingTag=RB
sfd-089-221,SFD-089/221,89,"Rumble, Scrapper",SFD,Spiritforged,epic,Epic,Unit,Champion,Mind,5,4,1,"Mech, Yordle, Rumble, Bandle City","Your Mechs have +1 :rb_might: (including me).
When I hold, play a 3 :rb_might: Mech unit token to your base.","Riftbound Unit: Rumble, Scrapper. Your Mechs have +1 [S] (including me).
When I hold, play a 3 [S] Mech unit token to your base.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6528aa0656cac59ff7299bc8bdac371238038080-744x1039.png?accountingTag=RB
sfd-089a-221,SFD-089a/221,89,"Rumble, Scrapper",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Mind,5,4,1,"Mech, Yordle, Rumble, Bandle City","Your Mechs have +1 :rb_might: (including me).
When I hold, play a 3 :rb_might: Mech unit token to your base.","Riftbound Unit: Rumble, Scrapper. Your Mechs have +1 [S] (including me).
When I hold, play a 3 [S] Mech unit token to your base.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1acbb906fba20f4e5d60f7a82566ca9a19e1a6ea-744x1039.png?accountingTag=RB
sfd-090-221,SFD-090/221,90,The Zero Drive,SFD,Spiritforged,epic,Epic,Gear,,Mind,3,,,Equipment,"[Equip] :rb_energy_1::rb_rune_mind: (:rb_energy_1::rb_rune_mind:: Attach this to a unit you control.)
:rb_energy_3::rb_rune_mind:, Banish this: Play all units banished with this, ignoring their costs. (Use only if unattached.)","Riftbound Gear: The Zero Drive. [Equip] [1][C] ([1][C]: Attach this to a unit you control.)
[3][C], Banish this: Play all units banished with this, ignoring their costs. (Use only if unattached.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cc80cbfa1a64ad22dc5f7df870e9206f6938f7f5-744x1039.png?accountingTag=RB
sfd-091-221,SFD-091/221,91,Buhru Captain,SFD,Spiritforged,common,Common,Unit,,Body,3,3,1,Bilgewater,"When you play me, you may draw 1 or buff me. (To buff a unit, give it a +1 :rb_might: buff if it doesn't already have one.)","Riftbound Unit: Buhru Captain. When you play me, you may draw 1 or buff me. (To buff a unit, give it a +1 [S] buff if it doesn't already have one.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9f5186bd42c23f75ea84186aa2cb945cc02a222e-744x1039.png?accountingTag=RB
sfd-092-221,SFD-092/221,92,Combat Chef,SFD,Spiritforged,common,Common,Unit,,Body,5,5,,Demacia,"[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)","Riftbound Unit: Combat Chef. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dffa05408c0b53f62dfbb9452986342ff2d4352d-744x1039.png?accountingTag=RB
sfd-093-221,SFD-093/221,93,Dauntless Vanguard,SFD,Spiritforged,common,Common,Unit,,Body,4,4,1,"Elite, Demacia",You may play me to an occupied enemy battlefield.,Riftbound Unit: Dauntless Vanguard. You may play me to an occupied enemy battlefield.,Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cb19a57b58370952cb37fff27375826d5c274129-744x1039.png?accountingTag=RB
sfd-094-221,SFD-094/221,94,Direwing,SFD,Spiritforged,common,Common,Unit,,Body,7,7,,"Dragon, Demacia",I enter ready if you control another Dragon.,Riftbound Unit: Direwing. I enter ready if you control another Dragon.,Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/52edf5b0f045d7c65360a8eb3c21f0954750cd1a-744x1039.png?accountingTag=RB
sfd-095-221,SFD-095/221,95,Doran's Blade,SFD,Spiritforged,common,Common,Gear,,Body,2,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),Riftbound Gear: Doran's Blade. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/53fc0c307c83871c9755a496764ef7d6aa11f510-744x1039.png?accountingTag=RB
sfd-096-221,SFD-096/221,96,Laurent Bladekeeper,SFD,Spiritforged,common,Common,Unit,,Body,3,3,,Demacia,Ganking (I can move from battlefield to battlefield.),Riftbound Unit: Laurent Bladekeeper. Ganking (I can move from battlefield to battlefield.),Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d9dac8bbc898bfead8338ef387f2d144302e278f-744x1039.png?accountingTag=RB
sfd-097-221,SFD-097/221,97,Punch First,SFD,Spiritforged,common,Common,Spell,,Body,1,,2,,"[Action] (Play on your turn or in showdowns.)
Give a unit +5 :rb_might: this turn.","Riftbound Spell: Punch First. [Action] (Play on your turn or in showdowns.)
Give a unit +5 [S] this turn.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d124efad90ff61d4ac29ee69fe71e48a7cd6ece2-744x1039.png?accountingTag=RB
sfd-098-221,SFD-098/221,98,Sea Monkey,SFD,Spiritforged,common,Common,Unit,,Body,2,2,,"Pirate, Bilgewater","You may pay :rb_energy_1: as an additional cost to play me.
When you play me, if you paid the additional cost, buff me. (Give me a +1 :rb_might: buff if I don't already have one.)","Riftbound Unit: Sea Monkey. You may pay [1] as an additional cost to play me.
When you play me, if you paid the additional cost, buff me. (Give me a +1 [S] buff if I don't already have one.)",Bubble Cat Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0ef7f1de2bc7845f5e3dace1634c6c58a8765452-744x1039.png?accountingTag=RB
sfd-099-221,SFD-099/221,99,Veteran Poro,SFD,Spiritforged,common,Common,Unit,,Body,2,2,,"Poro, Freljord","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)","Riftbound Unit: Veteran Poro. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/54b8aa5aa80e74e0c545d4c484353c5b9e78bdfc-744x1039.png?accountingTag=RB
sfd-100-221,SFD-100/221,100,Yordle Explorer,SFD,Spiritforged,common,Common,Unit,,Body,4,4,,"Yordle, Bandle City","When you play a card with Power cost :rb_rune_rainbow::rb_rune_rainbow: or more, draw 1.","Riftbound Unit: Yordle Explorer. When you play a card with Power cost [A][A] or more, draw 1.",Caravan Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/556b20c8c605545f13a8990dca36586a287ebb29-744x1039.png?accountingTag=RB
sfd-101-221,SFD-101/221,101,Fae Dragon,SFD,Spiritforged,uncommon,Uncommon,Unit,,Body,7,7,1,"Fae, Dragon, Bandle City","When you play me, buff up to four friendly units. (Give each a +1 :rb_might: buff if it doesn't have one.)
When you spend a buff, play a Gold gear token exhausted.","Riftbound Unit: Fae Dragon. When you play me, buff up to four friendly units. (Give each a +1 [S] buff if it doesn't have one.)
When you spend a buff, play a Gold gear token exhausted.",Bubble Cat Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/76aeda6bf59acee92b512f4a0272892673cfce90-744x1039.png?accountingTag=RB
sfd-102-221,SFD-102/221,102,Hexdrinker,SFD,Spiritforged,uncommon,Uncommon,Gear,,Body,2,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),Riftbound Gear: Hexdrinker. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e7fdd555cbf9ef8c4ff8bd3ba38d187842de563d-744x1039.png?accountingTag=RB
sfd-103-221,SFD-103/221,103,Jaull-Fish,SFD,Spiritforged,uncommon,Uncommon,Unit,,Body,7,6,2,Bilgewater,"[Accelerate] (You may pay :rb_energy_1::rb_rune_body: as an additional cost to have me enter ready.)
I cost :rb_energy_2: less for each of your [Mighty] units. (A unit is Mighty while it has 5+ :rb_might:.)","Riftbound Unit: Jaull-Fish. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.)
I cost [2] less for each of your [Mighty] units. (A unit is Mighty while it has 5+ [S].)",MAR Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/56a31630910179a1fb2f2ddf3e6e5c9627bddf5e-744x1039.png?accountingTag=RB
sfd-104-221,SFD-104/221,104,Petricite Monument,SFD,Spiritforged,uncommon,Uncommon,Gear,,Body,2,,,,"[Temporary] (Kill this at the start of its controller's Beginning Phase, before scoring.)
Friendly units have [Deflect]. (Opponents must pay :rb_rune_rainbow: to choose them with a spell or ability.)","Riftbound Gear: Petricite Monument. [Temporary] (Kill this at the start of its controller's Beginning Phase, before scoring.)
Friendly units have [Deflect]. (Opponents must pay [A] to choose them with a spell or ability.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c994dcefe24e00f8033bc31327bf7dbe4a8703d1-744x1039.png?accountingTag=RB
sfd-105-221,SFD-105/221,105,Ruin Runner,SFD,Spiritforged,uncommon,Uncommon,Unit,,Body,6,5,,Shurima,I can't be chosen by enemy spells and abilities.,Riftbound Unit: Ruin Runner. I can't be chosen by enemy spells and abilities.,Grafit Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/08abcf17d3356325b0c1b83a78a87be855e5a71a-744x1039.png?accountingTag=RB
sfd-106-221,SFD-106/221,106,Show of Strength,SFD,Spiritforged,uncommon,Uncommon,Spell,,Body,2,,1,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Draw 1 for each of your [Mighty] units. (A unit is Mighty while it has 5+ :rb_might:.)","Riftbound Spell: Show of Strength. [Reaction] (Play any time, even before spells and abilities resolve.)
Draw 1 for each of your [Mighty] units. (A unit is Mighty while it has 5+ [S].)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d04ac6687931018fd68368c65cc024155867cab4-744x1039.png?accountingTag=RB
sfd-107-221,SFD-107/221,107,Strike Down,SFD,Spiritforged,uncommon,Uncommon,Spell,,Body,3,,1,,Choose an equipped friendly unit. It deals damage equal to its Might to an enemy unit. Then detach an Equipment from it.,Riftbound Spell: Strike Down. Choose an equipped friendly unit. It deals damage equal to its Might to an enemy unit. Then detach an Equipment from it.,Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3570810e867d132fd5a60cc3462f53f42b245ad9-744x1039.png?accountingTag=RB
sfd-108-221,SFD-108/221,108,Warmog's Armor,SFD,Spiritforged,uncommon,Uncommon,Gear,,Body,1,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),Riftbound Gear: Warmog's Armor. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0d680867670dd75a66a632cd6f044a7f7e39b42b-744x1039.png?accountingTag=RB
sfd-109-221,SFD-109/221,109,"Akshan, Mischievous",SFD,Spiritforged,rare,Rare,Unit,Champion,Body,4,4,,"Akshan, Shurima, Sentinel","[Weaponmaster]
You may pay :rb_rune_body::rb_rune_body: as an additional cost to play me.
When you play me, if you paid the additional cost, move an enemy gear to your base. You control it until I leave the board. If it's an Equipment, attach it to me.","Riftbound Unit: Akshan, Mischievous. [Weaponmaster]
You may pay [C][C] as an additional cost to play me.
When you play me, if you paid the additional cost, move an enemy gear to your base. You control it until I leave the board. If it's an Equipment, attach it to me.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f9e79f88463c1d516b9f1b053661937676e0e1f4-744x1039.png?accountingTag=RB
sfd-110-221,SFD-110/221,110,"Fiora, Peerless",SFD,Spiritforged,rare,Rare,Unit,Champion,Body,3,3,1,"Fiora, Demacia","When I attack or defend one on one, double my Might this combat.","Riftbound Unit: Fiora, Peerless. When I attack or defend one on one, double my Might this combat.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3fb80fed6fb916f47b7cebd5b31a970f1d0d562a-744x1039.png?accountingTag=RB
sfd-110a-221,SFD-110a/221,110,"Fiora, Peerless",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Body,3,3,1,"Fiora, Demacia","When I attack or defend one on one, double my Might this combat.","Riftbound Unit: Fiora, Peerless. When I attack or defend one on one, double my Might this combat.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9081906c24455218d9fef8c0faa04ecc85dc462c-744x1039.png?accountingTag=RB
sfd-111-221,SFD-111/221,111,Here to Help,SFD,Spiritforged,rare,Rare,Spell,,Body,2,,1,,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)
[Action] (Play on your turn or in showdowns.)
You may play a unit from hand to a battlefield you control, reducing its cost by :rb_energy_3:.","Riftbound Spell: Here to Help. [Hidden] (Hide now for [A] to react with later for [0].)
[Action] (Play on your turn or in showdowns.)
You may play a unit from hand to a battlefield you control, reducing its cost by [3].",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6daa8caf27f76f2b0bce189fb9df196129582afa-744x1039.png?accountingTag=RB
sfd-112-221,SFD-112/221,112,Kato the Arm,SFD,Spiritforged,rare,Rare,Unit,,Body,4,3,1,Noxus,"[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)
When I move to a battlefield, give a friendly unit my keywords and +:rb_might: equal to my Might this turn.","Riftbound Unit: Kato the Arm. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.)
When I move to a battlefield, give a friendly unit my keywords and +[M] equal to my Might this turn.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f4ea4f2f5169a3813d9eb7f0d3d2f41bdddebfc7-744x1039.png?accountingTag=RB
sfd-113-221,SFD-113/221,113,"Lucian, Merciless",SFD,Spiritforged,rare,Rare,Unit,Champion,Body,3,3,,"Lucian, Demacia, Sentinel","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
The first time I conquer each turn, ready me.","Riftbound Unit: Lucian, Merciless. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
The first time I conquer each turn, ready me.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bc192b6e22e7a277c53f035809c59db4548a0fd5-744x1039.png?accountingTag=RB
sfd-113a-221,SFD-113a/221,113,"Lucian, Merciless",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Body,3,3,,"Lucian, Demacia, Sentinel","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
The first time I conquer each turn, ready me.","Riftbound Unit: Lucian, Merciless. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
The first time I conquer each turn, ready me.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e05478b8081b3694a795ab0308b1e2c2a7748715-744x1039.png?accountingTag=RB
sfd-114-221,SFD-114/221,114,Marching Orders,SFD,Spiritforged,rare,Rare,Spell,,Body,3,,,,"[Action] (Play on your turn or in showdowns.)
[Repeat] :rb_energy_3: (You may pay the additional cost to repeat this spell's effect.)
Choose a friendly unit anywhere and an enemy unit at a battlefield. They deal damage equal to their Mights to each other.","Riftbound Spell: Marching Orders. [Action] (Play on your turn or in showdowns.)
[Repeat] [3] (You may pay the additional cost to repeat this spell's effect.)
Choose a friendly unit anywhere and an enemy unit at a battlefield. They deal damage equal to their Mights to each other.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b553f8e16e0ff1aaa57f74121e68954fbe45a07b-744x1039.png?accountingTag=RB
sfd-115-221,SFD-115/221,115,Trinity Force,SFD,Spiritforged,rare,Rare,Gear,,Body,4,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),Riftbound Gear: Trinity Force. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e8b64985389e5792afc2a2fe0dc23ae7590d7709-744x1039.png?accountingTag=RB
sfd-116-221,SFD-116/221,116,"Yone, Blademaster",SFD,Spiritforged,rare,Rare,Unit,Champion,Body,5,5,1,"Yone, Ionia, Demon","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
When I conquer an open battlefield, deal damage equal to my Might to an enemy unit in a base.","Riftbound Unit: Yone, Blademaster. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
When I conquer an open battlefield, deal damage equal to my Might to an enemy unit in a base.",蛋费鸡丁,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0e8efd9af74b65170e04eed45844e6d7e2c4d70b-744x1039.png?accountingTag=RB
sfd-117-221,SFD-117/221,117,Ancient Henge,SFD,Spiritforged,epic,Epic,Gear,,Body,2,,1,,:rb_exhaust:: [Reaction] — Pay any amount of Energy to [Add] that much :rb_rune_rainbow:. (Abilities that add resources can't be reacted to.),Riftbound Gear: Ancient Henge. [T]: [Reaction] — Pay any amount of Energy to [Add] that much [A]. (Abilities that add resources can't be reacted to.),Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c7c260b77b4174a61aed6243ed90f76594102193-744x1039.png?accountingTag=RB
sfd-118-221,SFD-118/221,118,Boneshiver,SFD,Spiritforged,epic,Epic,Gear,,Body,3,,,Equipment,[Equip] :rb_energy_1::rb_rune_body: (:rb_energy_1::rb_rune_body:: Attach this to a unit you control.),Riftbound Gear: Boneshiver. [Equip] [1][C] ([1][C]: Attach this to a unit you control.),Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c3e4d8c3f3975a7429428ac90e5ebcffa1f8e5a9-744x1039.png?accountingTag=RB
sfd-119-221,SFD-119/221,119,"Jax, Unrelenting",SFD,Spiritforged,epic,Epic,Unit,Champion,Body,4,3,1,"Jax, Icathia","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
When you attach an Equipment to me, you may pay :rb_energy_1: to draw 1.","Riftbound Unit: Jax, Unrelenting. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
When you attach an Equipment to me, you may pay [1] to draw 1.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e63ab3370a6e4ce4baddfba12ab92468f6cc9541-744x1039.png?accountingTag=RB
sfd-119a-221,SFD-119a/221,119,"Jax, Unrelenting",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Body,4,3,1,"Jax, Icathia","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)
When you attach an Equipment to me, you may pay :rb_energy_1: to draw 1.","Riftbound Unit: Jax, Unrelenting. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)
When you attach an Equipment to me, you may pay [1] to draw 1.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a5796125bdb0af8ceb60cd0c5c273c6417e0f7da-744x1039.png?accountingTag=RB
sfd-120a-221,SFD-120a/221,120,"Sivir, Ambitious",SFD,Spiritforged,showcase,Showcase,Unit,Champion,Body,6,7,3,"Sivir, Shurima","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or Ability.)
When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.","Riftbound Unit: Sivir, Ambitious. [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or Ability.)
When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/484adbe28bafadf0ac37d7787c916013bd106793-744x1039.png?accountingTag=RB
sfd-120-221,SFD-120/221,120,"Sivir, Ambitious",SFD,Spiritforged,epic,Epic,Unit,Champion,Body,6,7,3,"Sivir, Shurima","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or Ability.)
When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.","Riftbound Unit: Sivir, Ambitious. [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or Ability.)
When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bd3f242c9ca59cfc2d7dc5b146877c66bb310bb7-744x1039.png?accountingTag=RB
sfd-121-221,SFD-121/221,121,Black Market Broker,SFD,Spiritforged,common,Common,Unit,,Chaos,3,3,,Zaun,"When you play a card from face down, play a Gold gear token exhausted.","Riftbound Unit: Black Market Broker. When you play a card from face down, play a Gold gear token exhausted.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f167c95cea17981f20b767ff81c180aab8a383e2-744x1039.png?accountingTag=RB
sfd-122-221,SFD-122/221,122,Called Shot,SFD,Spiritforged,common,Common,Spell,,Chaos,0,,1,,"[Action] (Play on your turn or in showdowns.)
[Repeat] :rb_rune_chaos: (You may pay the additional cost to repeat this spell's effect.)
Look at the top 2 cards of your Main Deck. Draw one and recycle the other.","Riftbound Spell: Called Shot. [Action] (Play on your turn or in showdowns.)
[Repeat] [C] (You may pay the additional cost to repeat this spell's effect.)
Look at the top 2 cards of your Main Deck. Draw one and recycle the other.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8fb07f0b3c0c697e324fb016f4cf7e4288aa4594-744x1039.png?accountingTag=RB
sfd-123-221,SFD-123/221,123,Corrupt Enforcer,SFD,Spiritforged,common,Common,Unit,,Chaos,3,4,1,Piltover,"When I move to a battlefield, discard 1.
When I win a combat, draw 1.","Riftbound Unit: Corrupt Enforcer. When I move to a battlefield, discard 1.
When I win a combat, draw 1.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3c0a6bf40b629fa038299329c1d803fc9fc8e61e-744x1039.png?accountingTag=RB
sfd-124-221,SFD-124/221,124,Doran's Ring,SFD,Spiritforged,common,Common,Gear,,Chaos,1,,,Equipment,[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.),Riftbound Gear: Doran's Ring. [Equip] [C] ([C]: Attach this to a unit you control.),黯荧岛Dark Glow,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/054df5a11967b768430a2f763e1b5d4dbbac3b50-744x1039.png?accountingTag=RB
sfd-125-221,SFD-125/221,125,Fae Porter,SFD,Spiritforged,common,Common,Unit,,Chaos,4,4,,"Fae, Ionia","When I move to a battlefield, you may pay :rb_rune_chaos: to move a unit you control to the same battlefield.","Riftbound Unit: Fae Porter. When I move to a battlefield, you may pay [C] to move a unit you control to the same battlefield.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4d233b11d4efb2652d7ede556dd9f730903cdba9-744x1039.png?accountingTag=RB
sfd-126-221,SFD-126/221,126,Loyal Pup,SFD,Spiritforged,common,Common,Unit,,Chaos,3,3,,"Dog, Bandle City","When you defend at a battlefield, you may move me there.","Riftbound Unit: Loyal Pup. When you defend at a battlefield, you may move me there.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2f15c4508900636e1560fa0e8832aff6b3160d0f-744x1039.png?accountingTag=RB
sfd-127-221,SFD-127/221,127,Master Bingwen,SFD,Spiritforged,common,Common,Unit,,Chaos,6,6,,Ionia,"[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)","Riftbound Unit: Master Bingwen. [Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for [A] less, even if it's already attached.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/52c7f0fe49f24c29cb797613444f86a810292ec2-744x1039.png?accountingTag=RB
sfd-128-221,SFD-128/221,128,Overzealous Fan,SFD,Spiritforged,common,Common,Unit,,Chaos,2,2,,Noxus,"When I defend, you may kill me to move an attacking unit to its base.","Riftbound Unit: Overzealous Fan. When I defend, you may kill me to move an attacking unit to its base.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/922d7f337fbf14f0d62d43f69ca2a1e7480dd022-744x1039.png?accountingTag=RB
sfd-129-221,SFD-129/221,129,Temptation,SFD,Spiritforged,common,Common,Spell,,Chaos,2,,,,"[Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.)
Move an enemy unit to a location where there's a unit with the same controller.","Riftbound Spell: Temptation. [Repeat] [2] (You may pay the additional cost to repeat this spell's effect.)
Move an enemy unit to a location where there's a unit with the same controller.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4d5075a540ff5e4a2daec598cb6400fbb6570673-744x1039.png?accountingTag=RB
