id,publicCode,collectorNumber,name,set_id,set_label,rarity_id,rarity_label,cardType,superType,domain,energy,might,power,tags,ability_text,accessibilityText,illustrator,orientation,cardImage_url
ven-076-166,VEN-076/166,76,Repair Specialist,VEN,Vendetta,common,Common,Unit,,Body,3,3,,Zaun,I have [Assault] equal to the number of gear you control. (+1 :rb_might: while I'm an attacker for each instance of Assault.),Riftbound Unit: Repair Specialist. I have [Assault] equal to the number of gear you control. (+1 [S] while I'm an attacker for each instance of Assault.),Dao Trong Le,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b1ef578e372e64afbce717384fb8a3b7fd841fc8-744x1039.png?accountingTag=RB
ven-077-166,VEN-077/166,77,Tools of Empire,VEN,Vendetta,common,Common,Gear,,Body,4,,,,"[Empower] :rb_energy_2: (:rb_energy_2:: Empower this. Use only if not Empowered.)
:rb_exhaust:: Give a unit +2 :rb_might: this turn. If this is [Empowered], give that unit +4 :rb_might: this turn instead.","Riftbound Gear: Tools of Empire. [Empower] [2] ([2]: Empower this. Use only if not Empowered.)
[T]: Give a unit +2 [S] this turn. If this is [Empowered], give that unit +4 [S] this turn instead.",Wild Blue Studios,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c4f511ca650143e3f5267e272513e4dcf9cba04f-744x1039.png?accountingTag=RB
ven-078-166,VEN-078/166,78,Baccai Witherclaw,VEN,Vendetta,uncommon,Uncommon,Unit,,Body,4,4,,Shurima,"[Empower] :rb_energy_1::rb_rune_rainbow::rb_rune_rainbow: (:rb_energy_1::rb_rune_rainbow::rb_rune_rainbow:: Empower me. Use only if not Empowered.)
[Empowered][>] I have +2 :rb_might:.
[Empowered][>][>>][Deathknell][>] Channel 2 runes exhausted. (When I die while Empowered, get the effect.)","Riftbound Unit: Baccai Witherclaw. [Empower] [1][A][A] ([1][A][A]: Empower me. Use only if not Empowered.)
[Empowered][>] I have +2 [S].
[Empowered][>][>>][Deathknell][>] Channel 2 runes exhausted. (When I die while Empowered, get the effect.)",Will Gist,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fa41ae964411e63643025f7d8914627849ff57a8-744x1039.png?accountingTag=RB
ven-079-166,VEN-079/166,79,Dame the Despoiler,VEN,Vendetta,uncommon,Uncommon,Unit,,Body,5,5,,Noxus,"[Empower] :rb_energy_5::rb_rune_body: (:rb_energy_5::rb_rune_body:: Empower me. Use only if not Empowered.)
[Empowered][>] When I attack or defend, choose a unit here. Increase my Might to its Might this turn, then give me +1 :rb_might: this turn.","Riftbound Unit: Dame the Despoiler. [Empower] [5][C] ([5][C]: Empower me. Use only if not Empowered.)
[Empowered][>] When I attack or defend, choose a unit here. Increase my Might to its Might this turn, then give me +1 [S] this turn.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7c45dc79e72efc8ddf8c5b20d83474e23dc66e5e-744x1039.png?accountingTag=RB
ven-080-166,VEN-080/166,80,Noxian Demolitionist,VEN,Vendetta,uncommon,Uncommon,Unit,,Body,2,1,,Noxus,"When I conquer, you may kill a gear with Energy cost no more than my Might.","Riftbound Unit: Noxian Demolitionist. When I conquer, you may kill a gear with Energy cost no more than my Might.",Dao Trong Le,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a8c9a1b0eefc89106aa154ce3958c82d86e70940-744x1039.png?accountingTag=RB
ven-081-166,VEN-081/166,81,Onslaught,VEN,Vendetta,uncommon,Uncommon,Spell,,Body,4,,,,"Give a unit +6 :rb_might: this turn.
[Flow] :rb_energy_4: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Onslaught. Give a unit +6 [S] this turn.
[Flow] [4] (You may play this from your trash for its Flow cost. Then banish it.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6a1ef90c64e07b3f561e34c8d43ff5f64db925d8-744x1039.png?accountingTag=RB
ven-082-166,VEN-082/166,82,Profiteer,VEN,Vendetta,uncommon,Uncommon,Unit,,Body,4,4,,Shurima,"When you play me, you may disempower something you control to empower a legend, unit, or gear.","Riftbound Unit: Profiteer. When you play me, you may disempower something you control to empower a legend, unit, or gear.",Grafit Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/27955854d3f04ed95e87152f066f99671af2f9f1-744x1039.png?accountingTag=RB
ven-083-166,VEN-083/166,83,Rampage,VEN,Vendetta,uncommon,Uncommon,Spell,,Body,3,,,,"As you play this, you may pay :rb_rune_body: as an additional cost.
Choose a friendly unit and an enemy unit. If you paid the additional cost, give the friendly unit +2 :rb_might: this turn. They deal damage equal to their Mights to each other.","Riftbound Spell: Rampage. As you play this, you may pay [C] as an additional cost.
Choose a friendly unit and an enemy unit. If you paid the additional cost, give the friendly unit +2 [S] this turn. They deal damage equal to their Mights to each other.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3c85ae2c6bd5b2644651564fad0f86ad19c5709a-744x1039.png?accountingTag=RB
ven-084-166,VEN-084/166,84,"Ambessa, The Wolf",VEN,Vendetta,rare,Rare,Unit,Champion,Body,4,4,,"Noxus, Ambessa","[Empower] :rb_energy_3::rb_rune_body: (:rb_energy_3::rb_rune_body:: Empower me. Use only if not Empowered.)
[Empowered][>] I have +3 :rb_might: and can't be dealt damage unless I'm in combat.","Riftbound Unit: Ambessa, The Wolf. [Empower] [3][C] ([3][C]: Empower me. Use only if not Empowered.)
[Empowered][>] I have +3 [S] and can't be dealt damage unless I'm in combat.",Pandart Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3907dc56d3a639e62f5222eaa0fd589c7a582da6-744x1039.png?accountingTag=RB
ven-084a-166,VEN-084a/166,84,"Ambessa, The Wolf",VEN,Vendetta,rare,Rare,Unit,Champion,Body,4,4,,Ambessa,"[Empower] :rb_energy_3::rb_rune_body:
[Empowered][>] I have +3 :rb_might: and can't be dealt damage unless I'm in combat.","Riftbound Unit: Ambessa, The Wolf. [Empower] [3][C]
[Empowered][>] I have +3 [S] and can't be dealt damage unless I'm in combat.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/df72c64b97738a217508ee8ee6e6297000607a97-744x1039.png?accountingTag=RB
ven-085-166,VEN-085/166,85,Decree of Strength,VEN,Vendetta,rare,Rare,Spell,,Body,1,,,,Choose an opponent. They reveal their hand and you choose a Mind (:rb_rune_mind:) card from it. They recycle that card.,Riftbound Spell: Decree of Strength. Choose an opponent. They reveal their hand and you choose a Mind ([B]) card from it. They recycle that card.,Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/12106889f9f76914421f38e8958a248462637a22-744x1039.png?accountingTag=RB
ven-086-166,VEN-086/166,86,"Gangplank, Naval",VEN,Vendetta,rare,Rare,Unit,Champion,Body,6,6,,"Bilgewater, Gangplank","[Empower] :rb_rune_body::rb_rune_body: (:rb_rune_body::rb_rune_body:: Empower me. Use only if not Empowered.)
[Empowered][>] If a spell or ability that chooses me would stun me, give me -:rb_might:, or return me to hand, give me +3 :rb_might: instead.","Riftbound Unit: Gangplank, Naval. [Empower] [C][C] ([C][C]: Empower me. Use only if not Empowered.)
[Empowered][>] If a spell or ability that chooses me would stun me, give me -[S], or return me to hand, give me +3 [S] instead.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f270a3ecc4850594513c45d145f2b855152e2cb7-744x1039.png?accountingTag=RB
ven-087-166,VEN-087/166,87,Hextech Disc,VEN,Vendetta,rare,Rare,Gear,,Body,4,,1,,"[Empower] — :rb_exhaust: (Pay the cost: Empower this. Use only if not Empowered.)
Disempower this, :rb_energy_1:, :rb_exhaust:: Play a 3 :rb_might: Mech unit token to your base.","Riftbound Gear: Hextech Disc. [Empower] — [T] (Pay the cost: Empower this. Use only if not Empowered.)
Disempower this, [1], [T]: Play a 3 [S] Mech unit token to your base.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/36acfeb7da10f1254e962b7bacda3e6ea559fe53-744x1039.png?accountingTag=RB
ven-088-166,VEN-088/166,88,"Jayce, Hammer in Hand",VEN,Vendetta,rare,Rare,Unit,Champion,Body,4,5,1,"Jayce, Piltover","When I become ready, choose one to give me this turn —[Assault 2] (+2 :rb_might: while I'm an attacker.)[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or ability.)[Ganking] (I can move from battlefield to battlefield.)","Riftbound Unit: Jayce, Hammer in Hand. When I become ready, choose one to give me this turn —
- [Assault 2] (+2 [S] while I'm an attacker.)
- [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or ability.)
- [Ganking] (I can move from battlefield to battlefield.)",League of Legends,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2dcecc0aab2b62e48388177cc27d220fd70b8a78-744x1039.png?accountingTag=RB
ven-088a-166,VEN-088a/166,88,"Jayce, Hammer in Hand",VEN,Vendetta,rare,Rare,Unit,Champion,Body,4,5,1,Jayce,"When I become ready, choose one to give me this turn —[Assault 2][Deflect 2][Ganking]","Riftbound Unit: Jayce, Hammer in Hand. When I become ready, choose one to give me this turn —
- [Assault 2]
- [Deflect 2]
- [Ganking]",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/69539dc4cfa14f1cfe9dc8b49c67344eca176a32-744x1039.png?accountingTag=RB
ven-089-166,VEN-089/166,89,Wild Claw,VEN,Vendetta,rare,Rare,Spell,,Body,7,,1,,"Look at the top 5 cards of your Main Deck. You may banish a unit or gear from among them and play it, reducing its Energy cost by :rb_energy_5:. Recycle the rest. Then you may do this: Empower it. (It becomes Empowered if it's not already.)","Riftbound Spell: Wild Claw. Look at the top 5 cards of your Main Deck. You may banish a unit or gear from among them and play it, reducing its Energy cost by [5]. Recycle the rest. Then you may do this: Empower it. (It becomes Empowered if it's not already.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a58871b08a51efb8ce33f399fe4d168fd25b596a-744x1039.png?accountingTag=RB
ven-090-166,VEN-090/166,90,Cataclysmic Duel,VEN,Vendetta,epic,Epic,Spell,,Body,8,,3,,Each player chooses a unit they control. Kill the rest.,Riftbound Spell: Cataclysmic Duel. Each player chooses a unit they control. Kill the rest.,Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1fb5fcd8ca8be36b5aba234040b7428aab682576-744x1039.png?accountingTag=RB
ven-091-166,VEN-091/166,91,Corrupted Dragon,VEN,Vendetta,epic,Epic,Unit,,Body,10,10,2,"Dragon, Shadow Isles","If your score is not within 3 points of the Victory Score, I enter ready.
When I attack, you may move any number of enemy units here each with 5 :rb_might: or less to their base.","Riftbound Unit: Corrupted Dragon. If your score is not within 3 points of the Victory Score, I enter ready.
When I attack, you may move any number of enemy units here each with 5 [S] or less to their base.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6000c549047967e619d47bdbd2f265e5bb8b5b19-744x1039.png?accountingTag=RB
ven-092-166,VEN-092/166,92,"Renekton, Brute",VEN,Vendetta,epic,Epic,Unit,Champion,Body,5,4,,"Shurima, Renekton",":rb_energy_1:: Give me +1 :rb_might: this turn.
When my Might becomes 10 or more, empower me. (I become Empowered if I'm not already.)
[Empowered][>] I have [Deflect] and [Ganking]. (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability. I can move from battlefield to battlefield.)","Riftbound Unit: Renekton, Brute. [1]: Give me +1 [S] this turn.
When my Might becomes 10 or more, empower me. (I become Empowered if I'm not already.)
[Empowered][>] I have [Deflect] and [Ganking]. (Opponents must pay [A] to choose me with a spell or ability. I can move from battlefield to battlefield.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0b4340e30e46f1784b31b9a110903825b7428a94-744x1039.png?accountingTag=RB
ven-092a-166,VEN-092a/166,92,"Renekton, Brute",VEN,Vendetta,epic,Epic,Unit,Champion,Body,5,4,,Renekton,":rb_energy_1:: Give me +1 :rb_might: this turn.
When my Might becomes 10 or more, empower me.
[Empowered][>] I have [Deflect] and [Ganking].","Riftbound Unit: Renekton, Brute. [1]: Give me +1 [S] this turn.
When my Might becomes 10 or more, empower me.
[Empowered][>] I have [Deflect] and [Ganking].",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ba4078d7df5cd5f661aa0c606794036338b64864-744x1039.png?accountingTag=RB
ven-093-166,VEN-093/166,93,Kinkou Lifeblade,VEN,Vendetta,common,Common,Unit,,Chaos,4,4,,Ionia,"[Empower] :rb_energy_2: (:rb_energy_2:: Empower me. Use only if not Empowered.)
[Empowered][>] I have +1 :rb_might: and [Ganking]. (I can move from battlefield to battlefield.)","Riftbound Unit: Kinkou Lifeblade. [Empower] [2] ([2]: Empower me. Use only if not Empowered.)
[Empowered][>] I have +1 [S] and [Ganking]. (I can move from battlefield to battlefield.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/18e925b4291231a2045e60d062bd174950316c1d-744x1039.png?accountingTag=RB
ven-094-166,VEN-094/166,94,Mask Mother,VEN,Vendetta,uncommon,Uncommon,Unit,,Chaos,3,3,,"Spirit, Shadow Isles","When you discard me, you may pay :rb_energy_1: to give a friendly unit +2 :rb_might: this turn.","Riftbound Unit: Mask Mother. When you discard me, you may pay [1] to give a friendly unit +2 [S] this turn.",Wild Blue Studios,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/21cf578371a75f6e2661d44f4d7389d8732c133e-744x1039.png?accountingTag=RB
ven-095-166,VEN-095/166,95,Shadow Order Disciple,VEN,Vendetta,common,Common,Unit,,Chaos,2,2,,Ionia,"When I move, you may [Burn 1] to give me +1 :rb_might: this turn. (To Burn 1, put the top card of your Main Deck into your trash.)","Riftbound Unit: Shadow Order Disciple. When I move, you may [Burn 1] to give me +1 [S] this turn. (To Burn 1, put the top card of your Main Deck into your trash.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f85fb8b46a29360f9850826df11202ff8221fec8-744x1039.png?accountingTag=RB
ven-096-166,VEN-096/166,96,Shadowblade Lurker,VEN,Vendetta,common,Common,Unit,,Chaos,5,5,,Ionia,I cost :rb_energy_2: less for each card with my name in your trash.,Riftbound Unit: Shadowblade Lurker. I cost [2] less for each card with my name in your trash.,Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f42e9286c968db8cd37fb2911617b8c78de7d516-744x1040.png?accountingTag=RB
ven-097-166,VEN-097/166,97,Spiderling,VEN,Vendetta,common,Common,Unit,,Chaos,3,1,,"Shadow Isles, Spider","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)
I have +1 :rb_might: for each other unit you control here with my name.
Your deck can have any number of cards named Spiderling.","Riftbound Unit: Spiderling. [Hidden] (Hide now for [A] to react with later for [0].)
I have +1 [S] for each other unit you control here with my name.
Your deck can have any number of cards named Spiderling.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fadf12e6e52eb5c70c65b479438f999f49d825fc-744x1039.png?accountingTag=RB
ven-098-166,VEN-098/166,98,Stargazer,VEN,Vendetta,common,Common,Unit,,Chaos,5,4,,Mount Targon,"Spells with [Flow] you play from your trash cost :rb_energy_2: less, to a minimum of :rb_energy_1:.","Riftbound Unit: Stargazer. Spells with [Flow] you play from your trash cost [2] less, to a minimum of [1].",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/72ef8764cb3909940f0ca4bd8b31cdceed241af0-744x1039.png?accountingTag=RB
ven-099-166,VEN-099/166,99,Tornado Warrior,VEN,Vendetta,common,Common,Unit,,Chaos,3,3,,"Yordle, Bandle City","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)
When you play me from face down, you may empower something here. Disempower it at end of turn.","Riftbound Unit: Tornado Warrior. [Hidden] (Hide now for [A] to react with later for [0].)
When you play me from face down, you may empower something here. Disempower it at end of turn.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f9b2ffecc997670713bffd3168e5578b5fb7a014-744x1039.png?accountingTag=RB
ven-100-166,VEN-100/166,100,Up from the Deep,VEN,Vendetta,common,Common,Spell,,Chaos,3,,,,"Play two 1 :rb_might: Tentacle unit tokens from Bilgewater.
[Flow] :rb_energy_3: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Up from the Deep. Play two 1 [S] Tentacle unit tokens from Bilgewater.
[Flow] [3] (You may play this from your trash for its Flow cost. Then banish it.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/245942e8b2bf073d5d6d57074474ec273557f4df-744x1039.png?accountingTag=RB
ven-101-166,VEN-101/166,101,Gust Monk,VEN,Vendetta,uncommon,Uncommon,Unit,,Chaos,2,2,,"Yordle, Bandle City","You may pay :rb_energy_1: as an additional cost to play me.
When you play me, if you paid the additional cost, banish a card from any trash to give a unit [Assault 2] this turn. (+2 :rb_might: while it's an attacker.)","Riftbound Unit: Gust Monk. You may pay [1] as an additional cost to play me.
When you play me, if you paid the additional cost, banish a card from any trash to give a unit [Assault 2] this turn. (+2 [S] while it's an attacker.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/93a194c0c1f055c0b3bc3c0717cbe488749fed92-744x1039.png?accountingTag=RB
ven-102-166,VEN-102/166,102,Ravenbloom Prefect,VEN,Vendetta,common,Common,Unit,,Chaos,3,3,,Noxus,"When an opponent plays a gear, you may banish me to banish it.","Riftbound Unit: Ravenbloom Prefect. When an opponent plays a gear, you may banish me to banish it.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57ecb26880ea084ea16b785c9a563ff298ee6a42-744x1039.png?accountingTag=RB
ven-103-166,VEN-103/166,103,Shadows of the Past,VEN,Vendetta,uncommon,Uncommon,Spell,,Chaos,3,,1,,Return up to 2 units from trashes to their owners' hands.,Riftbound Spell: Shadows of the Past. Return up to 2 units from trashes to their owners' hands.,Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/25e2130938a893833fcb8e29287adbd230c3b67f-744x1039.png?accountingTag=RB
ven-104-166,VEN-104/166,104,Tail-Cloaked Matriarch,VEN,Vendetta,uncommon,Uncommon,Unit,,Chaos,4,4,,Ionia,"[Empower] :rb_energy_2::rb_rune_chaos: (:rb_energy_2::rb_rune_chaos:: Empower me. Use only if not Empowered.)
When I become [Empowered], you may choose a unit in your trash with Energy cost no more than :rb_energy_3: and Power cost no more than :rb_rune_rainbow:. Play it to your base, ignoring its cost.","Riftbound Unit: Tail-Cloaked Matriarch. [Empower] [2][C] ([2][C]: Empower me. Use only if not Empowered.)
When I become [Empowered], you may choose a unit in your trash with Energy cost no more than [3] and Power cost no more than [A]. Play it to your base, ignoring its cost.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/91a04e2131245c81c2eac486e63925592b0e253a-744x1039.png?accountingTag=RB
ven-105-166,VEN-105/166,105,Twilight Step,VEN,Vendetta,uncommon,Uncommon,Spell,,Chaos,2,,1,,"Move a unit with 3 :rb_might: or less.
[Flow] :rb_energy_4::rb_rune_chaos: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Twilight Step. Move a unit with 3 [S] or less.
[Flow] [4][C] (You may play this from your trash for its Flow cost. Then banish it.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1c5c10009a9fb2605df5db1ff12647a47ac07d98-744x1039.png?accountingTag=RB
ven-106-166,VEN-106/166,106,Wind and Ghosts,VEN,Vendetta,uncommon,Uncommon,Spell,,Chaos,3,,1,,"[Action] (Play on your turn or in showdowns.)
Choose a unit at a battlefield. If it has 3 :rb_might: or less, banish it. Otherwise, return it to its owner's hand.","Riftbound Spell: Wind and Ghosts. [Action] (Play on your turn or in showdowns.)
Choose a unit at a battlefield. If it has 3 [S] or less, banish it. Otherwise, return it to its owner's hand.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ef118660422af84f6183d375b68ce1872acb1e2e-744x1039.png?accountingTag=RB
ven-107-166,VEN-107/166,107,Decree of Discord,VEN,Vendetta,rare,Rare,Spell,,Chaos,1,,1,,Return any number of enemy Order (:rb_rune_order:) units with total Might 5 or less to their owners' hands.,Riftbound Spell: Decree of Discord. Return any number of enemy Order ([Y]) units with total Might 5 or less to their owners' hands.,Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b0e82842acddb99c47af6793dab48164caf498c2-744x1039.png?accountingTag=RB
ven-108-166,VEN-108/166,108,Forgotten Relic,VEN,Vendetta,rare,Rare,Gear,,Chaos,5,,,,"When you play this or at the start of your Beginning Phase, [Burn 1]. When you burn a unit this way, do this: Give a friendly unit +:rb_might: equal to the burned card's Might this turn. (To Burn 1, put the top card of your Main Deck into your trash.)","Riftbound Gear: Forgotten Relic. When you play this or at the start of your Beginning Phase, [Burn 1]. When you burn a unit this way, do this: Give a friendly unit +[S] equal to the burned card's Might this turn. (To Burn 1, put the top card of your Main Deck into your trash.)",Wild Blue Studios,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e249b3c2a7f652dfb7549604f600792df11835b4-744x1039.png?accountingTag=RB
ven-109-166,VEN-109/166,109,"Illaoi, Prophet of the Great Kraken",VEN,Vendetta,rare,Rare,Unit,Champion,Chaos,6,4,,"Bilgewater, Illaoi","When you play me or when I score, play a :rb_energy_1: :rb_might: Tentacle unit token from Bilgewater.
I have +1 :rb_might: for each token unit you control.","Riftbound Unit: Illaoi, Prophet of the Great Kraken. When you play me or when I score, play a [1] [S] Tentacle unit token from Bilgewater.
I have +1 [S] for each token unit you control.",Michal Ivan,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/86fccf469e67fb89312e0c860842e2801a8b12e7-744x1039.png?accountingTag=RB
ven-110a-166,VEN-110a/166,110,"Mel, Defiant Soul",VEN,Vendetta,rare,Rare,Unit,Champion,Chaos,5,4,,Mel,"[Empower] — Discard a spell
When I become [Empowered], banish an enemy unit at a battlefield with 3 :rb_might: or less.","Riftbound Unit: Mel, Defiant Soul. [Empower] — Discard a spell
When I become [Empowered], banish an enemy unit at a battlefield with 3 [S] or less.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0495d07746d71cdd1aeae8f7fd5a0b78da0817fb-744x1039.png?accountingTag=RB
ven-110-166,VEN-110/166,110,"Mel, Defiant Soul",VEN,Vendetta,rare,Rare,Unit,Champion,Chaos,5,4,,"Noxus, Mel","[Empower] — Discard a spell (Pay the cost: Empower me. Use only if not Empowered.)
When I become [Empowered], banish an enemy unit at a battlefield with 3 :rb_might: or less.","Riftbound Unit: Mel, Defiant Soul. [Empower] — Discard a spell (Pay the cost: Empower me. Use only if not Empowered.)
When I become [Empowered], banish an enemy unit at a battlefield with 3 [S] or less.",Pandart Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/214567717b4f0156ff06c923e1603234cb52db61-744x1039.png?accountingTag=RB
ven-111-166,VEN-111/166,111,Minah Swiftfoot,VEN,Vendetta,rare,Rare,Unit,,Chaos,6,6,1,Ionia,"When I move to a battlefield, choose one —Each player discards 1.Each player draws 1.","Riftbound Unit: Minah Swiftfoot. When I move to a battlefield, choose one —
- Each player discards 1.
- Each player draws 1.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/30b6e4a44bcadaa53168bd4ac043fbf2136f5eb3-744x1039.png?accountingTag=RB
ven-112a-166,VEN-112a/166,112,"Zed, Without a Sound",VEN,Vendetta,rare,Rare,Unit,Champion,Chaos,5,5,,Zed,"When I conquer, play a 0 :rb_might: Shadow Clone unit token to your base.
[Action][>] :rb_energy_1::rb_rune_chaos:: Move me and a Shadow Clone you control to each other's locations.","Riftbound Unit: Zed, Without a Sound. When I conquer, play a 0 [S] Shadow Clone unit token to your base.
[Action][>] [1][C]: Move me and a Shadow Clone you control to each other's locations.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a9828930a4b5ab7aa98d8199f00e1fde59fd20e3-744x1039.png?accountingTag=RB
ven-112-166,VEN-112/166,112,"Zed, Without a Sound",VEN,Vendetta,rare,Rare,Unit,Champion,Chaos,5,5,,"Ionia, Zed","When I conquer, play a 0 :rb_might: Shadow Clone unit token to your base. (It has ""When I attack, you may banish a unit from your trash. If you do, give me [Assault 4] this turn."")
[Action][>] :rb_energy_1::rb_rune_chaos:: Move me and a Shadow Clone you control to each other's locations.","Riftbound Unit: Zed, Without a Sound. When I conquer, play a 0 [S] Shadow Clone unit token to your base. (It has ""When I attack, you may banish a unit from your trash. If you do, give me [Assault 4] this turn."")
[Action][>] [1][C]: Move me and a Shadow Clone you control to each other's locations.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/be97ca6a33e25b85a04ec1b3a163b31f141776cf-744x1039.png?accountingTag=RB
ven-113a-166,VEN-113a/166,113,"Kennen, Storm of Shuriken",VEN,Vendetta,epic,Epic,Unit,Champion,Chaos,3,4,1,"Yordle, Ionia, Kennen","When you play me, [Burn 2].
When I conquer, give a spell in your trash [Flow] equal to its cost this turn.","Riftbound Unit: Kennen, Storm of Shuriken. When you play me, [Burn 2].
When I conquer, give a spell in your trash [Flow] equal to its cost this turn.",Wild Rift Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/000c73937c370cd3572facc9b313b4eb2d26eee8-744x1039.png?accountingTag=RB
ven-113-166,VEN-113/166,113,"Kennen, Storm of Shuriken",VEN,Vendetta,epic,Epic,Unit,Champion,Chaos,3,4,1,"Yordle, Kennen","When you play me, [Burn 2]. (Put the top 2 cards of your Main Deck into your trash.)
When I conquer, give a spell in your trash [Flow] equal to its cost this turn. (You may play it from your trash for its Flow cost. Then banish it.)","Riftbound Unit: Kennen, Storm of Shuriken. When you play me, [Burn 2]. (Put the top 2 cards of your Main Deck into your trash.)
When I conquer, give a spell in your trash [Flow] equal to its cost this turn. (You may play it from your trash for its Flow cost. Then banish it.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2f27c99f3df2940940dddd65105e5e42bbeeab3d-744x1039.png?accountingTag=RB
ven-114-166,VEN-114/166,114,Kharox,VEN,Vendetta,epic,Epic,Unit,,Chaos,6,5,,"Spirit, Shadow Isles","[Empower] :rb_energy_6::rb_rune_chaos::rb_rune_chaos: (:rb_energy_6::rb_rune_chaos::rb_rune_chaos:: Empower me. Use only if not Empowered.)
When I become [Empowered], choose an opponent. They [Burn 3]. Then you may do this: Choose a unit in their trash and play it, ignoring its cost. (To Burn 3, they put the top 3 cards of their Main Deck into their trash.)","Riftbound Unit: Kharox. [Empower] [6][C][C] ([6][C][C]: Empower me. Use only if not Empowered.)
When I become [Empowered], choose an opponent. They [Burn 3]. Then you may do this: Choose a unit in their trash and play it, ignoring its cost. (To Burn 3, they put the top 3 cards of their Main Deck into their trash.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2453848e7069e994498c828d72c33df6905f38e5-744x1039.png?accountingTag=RB
